"redcap_id","recruit_date","source","recruit_int_summ","ps_proj_eligible","screened","sl_status","randomized","complete","rand_proj"
"S000988",2021-04-18,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000989",2021-04-29,"facebook","screening_scheduled","Project 3","screened","Complete","randomized","complete","rand: Project 3"
"S000990",2021-04-29,"front_porch_forum","lost_contact","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000991",2021-04-18,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000992",2021-04-21,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000993",2021-04-21,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000994",2021-04-22,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000995",2021-04-22,"other_person","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000996",2021-04-25,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000997",2021-04-25,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000998",2021-04-26,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000999",2021-04-26,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001000",2021-04-27,"google","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001001",2021-04-27,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001002",2021-04-27,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001003",2021-04-28,"google","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001004",2021-04-28,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001005",2021-04-29,"other_person","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001006",2021-04-29,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001007",2021-04-30,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001008",2021-05-02,"front_porch_forum","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001009",2021-04-30,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001010",2021-04-25,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001011",2021-04-30,"facebook","screening_scheduled","Project 3","screened","Complete","randomized","complete","rand: Project 3"
"S001012",2021-04-30,"facebook","lost_contact","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001013",2021-05-02,"facebook","lost_contact","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001014",2021-05-02,"front_porch_forum","screening_declined","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001015",2021-05-02,"neighborhood_news","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001016",2021-05-04,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001017",2021-05-03,"front_porch_forum","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001018",2021-05-04,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001019",2021-05-04,"front_porch_forum","screening_scheduled","Project 1 and Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001020",2021-11-14,"front_porch_forum","screening_scheduled","Project 3","screened","In Progress","not randomized","not complete","not randomized"
"S001021",2021-05-01,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001022",2021-05-04,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001023",2021-05-04,"front_porch_forum","screening_declined","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001024",2021-05-04,"front_porch_forum","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001025",2021-05-05,"pt_in_other_studies","screening_scheduled","Project 3","screened","Withdrawn - Pre-Product","not randomized","not complete","not randomized"
"S001026",2021-05-05,"craigslist","screening_scheduled","Project 1 and Project 3","screened","Withdrawn - Post-Product","randomized","not complete","rand: Project 1"
"S001027",2021-05-05,"facebook","screening_scheduled","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001028",2021-05-06,"other_person","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001029",2021-05-06,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001030",2021-05-06,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001031",2021-05-07,"flyer","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001032",2021-05-08,"other","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001033",2021-05-09,"front_porch_forum","waiting_list","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001034",2021-05-09,"facebook","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001035",2021-05-09,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001036",2021-05-10,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001037",2021-05-10,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001039",2021-05-13,"other_person","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001040",2021-05-13,"facebook","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001041",2021-05-14,"other_person","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001042",2021-05-16,"bus_ad","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001043",2021-05-16,"front_porch_forum","screening_scheduled","Project 1","screened","Complete","randomized","complete","rand: Project 1"
"S001044",2021-05-16,"neighborhood_news","screening_scheduled","Project 1 and Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001045",2021-05-16,"facebook","screening_scheduled","Project 1 and Project 3","screened","Withdrawn - Post-Product","randomized","not complete","rand: Project 1"
"S001046",2021-05-16,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001047",2021-05-16,"facebook","screening_scheduled","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001048",2021-05-18,"facebook","lost_contact","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001049",2021-05-20,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001050",2021-05-19,"facebook","screening_scheduled","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001051",2021-05-19,"facebook","screening_scheduled","Project 3","screened","Complete","randomized","complete","rand: Project 3"
"S001052",2021-05-19,"front_porch_forum","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001053",2021-05-19,"facebook","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001054",2021-05-24,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001055",2021-05-21,"facebook","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001056",2021-05-21,"facebook","screening_scheduled","Project 1 and Project 3","screened","Complete","randomized","complete","rand: Project 2"
"S001057",2021-05-22,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001058",2021-05-23,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001060",2021-05-24,"facebook","lost_contact","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001061",2021-05-05,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001062",2021-05-06,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001063",2021-05-06,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001064",2021-05-25,"front_porch_forum","screening_scheduled","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001065",2021-05-25,"facebook","screening_scheduled","Project 3","screened","Complete","randomized","complete","rand: Project 3"
"S001066",2021-05-25,"facebook","lost_contact","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
